time,sinkhorn_div
0,11.358406455872094
1,9.369824010606928
2,8.225962443986893
3,7.419148090740202
4,6.918949378637655
5,7.1127548735260895
6,7.095621139510532
7,7.924959383598723
8,6.862249028631723
9,6.574379767691701
10,7.0517563924879125
11,5.2349488812039375
12,4.182392934647585
13,3.8561794626965886
14,3.4146098171756383
15,4.021494809359946
16,3.6694182273152136
17,4.670339478727175
18,4.043156038083494
19,4.456276511264604
20,4.222157098591376
21,3.8583519695537722
22,3.5774208941933887
23,3.787447681632193
24,4.722849700726702
25,3.4029340089670805
26,2.9356259800448616
27,2.9298992436501794
28,2.946224648160625
29,2.8616830651226843
30,2.7857835659732313
31,2.9615400602048663
32,3.0186188221106494
33,2.9061348184710707
34,2.723602437000078
35,2.9840308185652944
36,3.115612272582846
37,3.012686449034774
38,2.882894375266439
39,2.6729440613847024
40,2.4947765140166194
41,2.449781629990202
42,2.4260420850985733
43,2.3221929360732783
44,2.316061319076402
45,2.5108086582021794
46,2.62272945480292
47,2.702139878888461
48,3.181178987381229
49,3.3373192956131095
50,3.7174561116873694
51,3.6006541399578635
52,3.8834160502605677
53,3.717817943037066
54,3.3842650503965332
55,3.5498549257105294
56,3.6727006998397007
57,3.20905911712067
58,2.933148509040486
59,3.4291616397293962
60,3.055585100050382
61,2.8668432210920236
62,2.5731381360900785
63,2.5037911280026526
64,3.119669831730401
65,3.052759366900258
66,2.956825964792615
67,3.0970792485543814
68,2.686734112570574
69,2.919885294503303
70,2.957397438263772
71,2.790741828959121
72,2.771117107420899
73,2.563464471697677
74,2.651682528295097
75,2.6600094389210214
76,2.78714188127067
77,2.863085730982239
78,2.9977892041143734
79,2.8708831502267484
80,2.7204190973368476
81,2.761932321623931
82,3.0301088367718916
83,2.945469373982498
84,3.1528970263574223
85,3.224199145335812
86,2.984154817937064
87,2.7949776633910655
88,2.957216526611826
89,2.6311708307022057
90,2.538867837339568
91,2.6219172768713723
92,2.798336989548252
93,2.57332279433759
94,2.592996326930883
95,2.561962164284552
96,2.5127057498933048
97,2.4920934581651903
98,3.1033304782230124
99,3.243561308853963
100,2.6901320055653297
101,2.617819729635969
102,2.6551647886584444
103,2.6180679889881775
104,2.642529134021347
105,2.8513471130128507
106,2.5063738632987205
107,2.6536541091046177
108,2.5337955249823643
109,2.482379903971264
110,2.8798333050911653
111,2.7227834838736134
112,2.7656084480436895
113,2.7264225877426127
114,2.4692914344900734
115,2.5430886610973484
116,2.4693014760272787
117,3.1484789975746934
118,2.7261896179032874
119,3.029590742465638
120,3.379665681907008
121,2.686082688025292
122,2.626215880225451
123,2.865009530469345
124,2.5827756607926973
125,2.4177489542859756
126,2.4558399508511903
127,2.491551715746633
128,2.537329261184501
129,2.8490507586246556
130,2.7455818925578335
131,2.8533069030333817
132,2.677745326581133
133,2.717189735731946
134,2.9917235649740754
135,3.050831109297677
136,3.2982889189837237
137,3.053345680656066
138,3.0300660328232194
139,3.0488554949023716
140,2.811234592176714
141,2.7529511655556265
142,2.8843925301958317
143,2.7958934063055065
144,2.7705360386956577
145,2.604183217313943
146,2.662245323644882
147,2.474772675988856
148,2.6473062175257676
149,2.860671286330371
150,3.099353224440718
151,2.894563867794458
152,2.84372283587215
153,3.1102089841732394
154,3.0945952830904218
155,3.0948570659707473
156,3.266426243660407
157,3.2548271423944586
158,3.1691165448730017
159,3.138300552669664
160,3.1223869079682864
161,4.08604206367161
162,3.7040814802217272
163,3.5214044833734253
164,3.6796725975431377
165,3.465651494329943
166,3.552539889321747
167,3.3134241794231003
168,3.246481237684232
169,3.094760151876724
170,3.5967373580514237
171,2.9379176390797808
172,3.9296348371067418
173,2.9040609339581858
174,3.1866690356619527
175,2.964513385847358
176,2.935074149499723
177,2.6689604986647173
178,2.8525270267847764
179,2.709420607027885
180,2.9908627597923307
181,3.1355781048922835
182,3.3461410672308904
183,3.204114509888882
184,3.113385551744441
185,2.8464644335962666
186,3.0644118900089814
187,3.082098240964354
188,3.3898023319285655
189,3.5650554660157874
190,3.741615968515097
191,4.244439919842699
192,4.108929395992343
193,4.024706120158054
194,3.387167015460708
195,2.982182041560157
196,3.1171316653344565
197,2.768290124594643
198,2.7771370297101132
199,2.764322696253941
200,2.643493899663586
201,2.7058141485140528
202,2.626122643325491
203,2.6122040174819756
204,2.8062483925591772
205,2.6148881063354863
206,2.7198051071468
207,3.2796112327922096
208,3.04713963068548
209,3.4081109239408938
210,3.4578591600002957
211,3.5746188247317314
212,3.8653719252543386
213,3.875781195866823
214,3.6302658507042636
215,3.419771985266471
216,3.3826867624221455
217,3.386633989622009
218,3.6540922661184463
219,4.074981062207361
220,4.41515451612343
221,4.227640011102714
222,4.385594646016652
223,4.231710010580529
224,4.3925779078896126
225,4.404806563495883
226,4.346034924131142
227,4.066184852282258
228,4.177719537067502
229,4.0016397453100545
230,3.1920995997997155
231,3.0841725384432057
232,3.0185227776540478
233,3.343789786699259
234,3.286616850031152
235,3.011315305135508
236,3.168333886267065
237,2.7963118172617856
238,2.8868079474971005
239,3.0467360244747215
240,3.3888301757423567
241,3.509213581941698
242,3.4565127226326235
243,3.2815926509148095
244,2.9423868639513264
245,2.879335037659605
246,2.9460566463475835
247,2.9378528788834655
248,3.0387563673836935
249,3.260311348446058
250,3.0795065011341256
251,2.7211302937439443
252,2.832807847454208
253,2.6413765464179924
254,2.676434201953045
255,2.8663322150129926
256,3.2648935183209455
257,2.8697438498573256
258,3.0902556134023205
259,3.3253992228227127
260,2.9416644830308396
261,2.9644982660616317
262,3.1696577167738327
263,2.7212202754081636
264,2.7305439296081238
265,2.534417137237851
266,2.4412497020121604
267,2.399110283444704
268,2.700212971800301
269,2.5465898412663774
270,2.65863683835473
271,2.5230993274576092
272,2.613740569890806
273,2.503535536342989
274,3.504666895472061
275,3.226995480652757
276,3.595061883725361
277,3.077728090983082
278,3.1555981860019857
279,2.913564849168465
280,2.5586149025545004
281,2.65435678668473
282,2.5421172091866495
283,2.4856347303077753
284,2.514462125227843
285,2.882498871405216
286,2.6862389910700006
287,2.972056585273796
288,2.8391829486630487
289,2.769306814033997
290,2.600569160226815
291,2.5918429614226293
292,2.626811719300564
293,2.5156431019765537
294,2.8736492798732103
295,2.8946485405554583
296,2.6010324665640683
297,2.9465674198347043
298,2.5759173564685565
299,2.633323008682034
