time,sinkhorn_div
0,5.650413241507623
1,3.6930962463282153
2,3.5605041534823876
3,3.4923845273959775
4,3.1085912588933535
5,2.881851821902174
6,3.004270216541212
7,3.05877911041338
8,2.719917309850488
9,2.7695143770422197
10,3.130918467743955
11,2.505497990370085
12,2.4950411253083544
13,2.7646536980312457
14,2.70642197483195
15,2.763903065639242
16,2.7581171402429154
17,3.8366287136990187
18,3.449886961481067
19,3.650193112634109
20,4.201415214070777
21,3.7752112727380696
22,3.3356903484905764
23,3.0335392124049165
24,2.8161232392101008
25,2.7759088385451944
26,2.7865013523286764
27,2.7020714090202316
28,2.7439952662513316
29,2.6541835151588735
30,2.5243890344201763
31,2.475538360921034
32,2.7593078881609934
33,2.8371288645013326
34,2.628548993213347
35,2.616019919421684
36,2.952285566561663
37,3.057654303511552
38,2.773129986115212
39,3.1628721659007324
40,2.6553436528161063
41,2.5765112247766644
42,2.6283854497251085
43,2.490030150173526
44,2.39279963499479
45,2.882540558184755
46,2.856207255037356
47,2.683799502551832
48,2.9831660353425495
49,2.9649064732125128
50,3.5398009079374044
51,3.0054351527113874
52,2.730311311431413
53,3.117091586136003
54,3.0161116607597434
55,3.350865573938246
56,2.813942094479555
57,3.0504687902670087
58,3.039457241595336
59,3.0308958810249105
60,2.816362907086738
61,2.884832733964675
62,2.7655143931194837
63,2.5277875601983264
64,2.750454518297014
65,2.6360158930112707
66,3.007823121683762
67,2.7518067060387623
68,2.6456474078676075
69,2.8895535519547404
70,2.571118445844344
71,2.9595354530155995
72,2.9442112328483447
73,2.7502781987356615
74,3.0440795594694765
75,2.5067947556694787
76,2.8739607217927867
77,2.765471028497758
78,2.9746343820764345
79,2.7075044292720167
80,2.7091548456242918
81,2.5156629097492935
82,2.729423006167098
83,2.7064201248647537
84,2.661933473301724
85,2.896425438227932
86,2.925715243278713
87,2.752642402395394
88,3.033672662416443
89,2.734779720327284
90,2.5766140295905613
91,2.6064727541642716
92,2.439860643565934
93,2.3118413038600636
94,2.438056588815636
95,2.513012115516102
96,2.3526899606869036
97,2.2952211615019364
98,2.3467765086468853
99,2.712799312408774
100,2.470512051035478
101,2.415328104543997
102,2.314368137779024
103,2.4470205953064146
104,2.3850220488482767
105,2.5666670993292637
106,2.5509409832559693
107,2.6384635972979344
108,2.560757672720798
109,2.644560460164566
110,2.6964569757963055
111,2.9727109485461174
112,2.8760284574583665
113,3.0518978092888833
114,2.839172367873615
115,2.709450085577395
116,2.84092773570098
117,3.3373432994159797
118,2.8903269021228817
119,2.9278677616691944
120,2.7554581834738126
121,2.5461048295703814
122,2.470769128935558
123,2.626000803945147
124,2.3566183191903924
125,2.3028656563775582
126,2.421792699584492
127,2.509081463016978
128,2.6124126547489825
129,2.5291658463285605
130,2.7165897600330466
131,2.6549689401365133
132,2.537270156899059
133,2.4924606125760382
134,3.064708769561004
135,3.055028715857171
136,2.838492595470098
137,2.862605536901636
138,3.315282840313824
139,3.403493763514017
140,3.4984754239165445
141,3.015881305139825
142,2.895936776561735
143,2.944676500049098
144,2.909343590653913
145,2.9404013083465284
146,2.9486047775129456
147,2.682483960021059
148,2.9833001403098636
149,3.495502852473502
150,3.1279609385634455
151,2.8139758158649744
152,3.177388928000517
153,3.025610643024577
154,2.85748495369969
155,2.58911177703983
156,2.851091068960846
157,2.8313724988158624
158,2.832163419599042
159,2.6538763772823364
160,2.7586754159390683
161,3.1170675689648095
162,3.0678901726413152
163,2.747145818872104
164,2.9997967015365083
165,2.835933632756058
166,3.2166551606231093
167,3.070926517503035
168,2.952370198987606
169,2.977223560687047
170,3.218070838162764
171,3.3584044008016263
172,3.037466066272966
173,3.2052628988671885
174,3.268271655937492
175,3.264928862189602
176,3.273852483624406
177,3.4706642436359676
178,3.082940222621867
179,3.1530842531745304
180,2.8967102333131716
181,3.1352048952353053
182,2.726477591605263
183,2.7802230138999717
184,2.7269891880493917
185,2.4951432736221983
186,2.6514354380891
187,2.828724160137483
188,2.681100545065676
189,2.6243627773871516
190,2.688259638394858
191,2.971136158137225
192,2.808990917322855
193,3.4650021487803215
194,3.2241432412181346
195,3.3059219687980748
196,3.5415985250462625
197,3.6825752346954017
198,2.932560277711213
199,3.1305893313340225
200,3.234178472620401
201,3.339269327658247
202,3.0311103080731048
203,3.3634089889813645
204,3.306581355835109
205,3.3711111481572336
206,3.677597067645607
207,3.897268238431894
208,3.6099501642818606
209,3.9839352832578148
210,3.5598904605686337
211,3.284935325787175
212,3.7350850088717573
213,2.8192534849228714
214,2.9614793588645787
215,2.866785670922717
216,2.7798866616616893
217,2.612552375816002
218,2.8650810965199973
219,2.8089571360939862
220,2.7571416368488855
221,2.7000610980432467
222,3.0689981768103314
223,2.7776392955169245
224,2.634192492768655
225,2.5079652733778994
226,2.9665805318379412
227,2.805744110250796
228,2.75870799797935
229,2.8185722920971155
230,2.6359969896116997
231,2.5531098980497835
232,2.6424306982042145
233,3.026093176678542
234,3.1973316929165807
235,2.9498051142570705
236,2.640248108100195
237,2.478566126387835
238,2.55752219555006
239,2.5380484566117194
240,2.446368784566738
241,2.528817880410516
242,2.6868271096206
243,2.767406687141175
244,2.6230421485204998
245,2.687790877103676
246,2.7139343934250117
247,2.5851634731289805
248,3.111416094075756
249,2.877144386993534
250,2.679287182681523
251,2.4687993491346845
252,2.419566081371874
253,2.534154661786355
254,2.6467205772706626
255,2.7406879030705693
256,2.845078210543409
257,3.366273972928441
258,3.3783369169010777
259,3.09560177032424
260,3.0525252160132883
261,2.6805689838272926
262,2.7362639088144296
263,2.680846917146943
264,2.74696564161368
265,2.594426721743331
266,2.5941183908661682
267,2.7088668786760155
268,2.804835068584763
269,2.8103433605575203
270,2.754661510602416
271,2.953704454197573
272,2.657781002658658
273,2.5858518465268423
274,2.978398915490079
275,2.824476976843413
276,2.3419863359360535
277,2.4505611555543387
278,2.4972245068434167
279,2.529646188776815
280,2.498523562286834
281,2.4068049001576957
282,2.371448974144077
283,2.3474667388542176
284,2.9696329510381583
285,2.7406222231425676
286,2.7872423916828435
287,2.5197817182613904
288,2.492966102782792
289,2.4324473318296627
290,2.422003268875197
291,2.4614325131485257
292,2.4738108273083173
293,2.521394451733344
294,2.67621371818797
295,2.9712809164439213
296,2.53273371786333
297,3.0411921788624956
298,3.2881986158577923
299,3.229769316192014
