time,sinkhorn_div
0,10.00879015826233
1,8.70473565311017
2,8.245811092532406
3,7.668956939715654
4,6.799746273019414
5,6.3418846958425
6,6.217760170223987
7,6.259513633285973
8,6.16473021474626
9,6.246519111239481
10,6.031869490833117
11,5.597327084922362
12,5.970666707445366
13,5.929721595957639
14,7.78436241562361
15,5.6819555064859095
16,4.7985487015464665
17,5.042523187859195
18,4.382652130184857
19,3.9455405594279864
20,3.7130136564801384
21,4.033535568169382
22,4.314709746852616
23,4.435478502197596
24,4.284390376736059
25,3.8550045580410264
26,3.861863542482043
27,3.581524828739423
28,3.2988346296283564
29,3.2313851068167545
30,3.0991692137359412
31,3.163445909491394
32,3.0265078861191177
33,3.0812173404471594
34,3.0538058752631123
35,3.2567668306948474
36,3.440162737124212
37,3.492471909515855
38,3.3825020945021635
39,3.5323788349297236
40,3.3856196572506505
41,3.4444839277021226
42,3.204974278006091
43,3.0327380745593304
44,3.1972410169620358
45,3.1338538819644124
46,3.1749219869806384
47,3.096615937730752
48,3.0437313196756564
49,3.0616727996360504
50,2.970042057959753
51,3.014057127382702
52,3.2052628988671885
53,3.012724751679503
54,2.9399932669218645
55,3.1803568667375504
56,3.123882246389361
57,3.2491998421076898
58,2.9550668296421603
59,3.298552750634475
60,3.2130639675883286
61,3.678620720373046
62,4.425016439806039
63,4.560639302462755
64,3.9227809391592157
65,3.7962560580911493
66,3.9536805497569434
67,3.854310577730089
68,3.483396384172019
69,3.4176453530041897
70,3.486458057365182
71,3.1986558952367496
72,3.0577377349180868
73,3.212061627235032
74,3.1098986620813753
75,3.0770684767260907
76,2.9305272234068918
77,2.8652120744062284
78,3.3446539967036975
79,3.353608473934868
80,3.2608634147033184
81,3.0397582838935584
82,3.1073879621322775
83,3.2365444113378854
84,3.1161466691703934
85,2.8154360387057658
86,2.7803741104556052
87,2.698710811978915
88,2.816753477154508
89,2.8522114054586174
90,3.119006245393117
91,2.928335625595675
92,2.9833773398394774
93,2.959944183493495
94,3.1457733923315074
95,3.2301872527463753
96,3.267647440939553
97,3.3035723741449012
98,3.4168787324423437
99,3.4813934022690263
100,3.4085598734313884
101,3.3361490437171017
102,3.827956339954857
103,3.385674162633265
104,3.590047371851953
105,3.722089406074761
106,3.53809132840122
107,3.090419016454828
108,3.2784859777642
109,3.4766190084944033
110,3.383028160074987
111,3.8476823989831623
112,3.5009841897580793
113,3.771054228043496
114,3.4557936355031504
115,3.4647814068781786
116,3.357542309867268
117,3.307107530809501
118,3.136276498973765
119,3.3158874465375736
120,3.275806816832839
121,3.54482435192128
122,3.4646139143930115
123,3.412682295740428
124,3.4758940664902895
125,3.705780622277414
126,3.2942252697513954
127,3.2310772729746198
128,3.0709510508058107
129,2.986762405064494
130,2.9780833446555595
131,3.1123431430496042
132,3.4944742724734725
133,3.229811097517465
134,3.36021434145684
135,3.31868655616478
136,3.1792530259734946
137,3.325656315556257
138,3.471432035602543
139,3.559255494480242
140,3.6722798875008906
141,3.6891895884653465
142,4.002400631549731
143,3.249995451703924
144,3.2828342064816636
145,3.471521318689154
146,3.393300771750638
147,3.6686359810211036
148,3.83798641638566
149,3.791965151485837
150,3.7738150650586566
151,3.7032742369635163
152,3.825841105613937
153,3.8888018522665058
154,3.837215171954644
155,4.403246566144761
156,3.8880920744303427
157,3.932482716885545
158,4.756688879469555
159,3.487484763054052
160,3.5266046267162228
161,3.2793138877331924
162,3.296279781179533
163,3.187535154859371
164,3.0403157373897893
165,3.095197859003032
166,3.0001950200589014
167,3.0052802982451583
168,3.4252532586904336
169,3.4769238916361083
170,3.357478258370727
171,3.2934449780288153
172,3.3139371813182628
173,3.0105264681070882
174,3.4994627676502588
175,3.0676587310735903
176,3.2780161589526204
177,2.9830739645565507
178,2.933678596580107
179,2.835013246858519
180,2.720873036662042
181,2.6048147590364352
182,3.707298148609457
183,3.1578488974004877
184,3.279661538874143
185,3.1176947083044313
186,2.8521781361337264
187,2.8293250472654243
188,2.993077078670836
189,2.8482662013405156
190,2.778411445396831
191,2.7890822465982956
192,2.7737069012532776
193,3.0017610785085362
194,2.9359035617882774
195,3.070654619486746
196,3.0186453601716514
197,3.253774798280798
198,3.1230354237301783
199,3.1394219822589045
200,3.267607748623562
201,3.187177454766808
202,3.2304426236001405
203,3.338113186973721
204,3.6467670807156316
205,3.5013483719930107
206,3.5020465317123244
207,3.543642158818503
208,3.2820039881949916
209,3.88525412102747
210,3.6261316045916425
211,3.599013744466854
212,3.749781284311897
213,4.21550937095291
214,4.1233445515913045
215,4.001444794079193
216,4.362183025397984
217,4.055815611445847
218,3.7804298457213052
219,3.824751009347968
220,3.5607260587284184
221,3.193103577054209
222,3.457386270171008
223,3.481206710792831
224,3.368499712590266
225,4.27123520363781
226,3.574003419487016
227,3.6174286006058165
228,3.2171136344593
229,3.337386734429938
230,3.4330118183095903
231,3.230770738133229
232,3.299862055351797
233,3.2298669035331122
234,3.112044372301092
235,3.144584171963439
236,3.2032046424454803
237,3.133585770225208
238,3.137497440656249
239,3.5091808343506363
240,3.2169053801144627
241,3.001171360216912
242,2.997724146666814
243,3.120698638847852
244,3.1361998702505662
245,3.2229598578575764
246,3.1507093690466346
247,3.312953414115067
248,3.3855959957261375
249,3.6195262491449776
250,3.3722217568891755
251,3.365225164807115
252,3.2143382234674296
253,3.449697044449893
254,3.267818900367734
255,3.4110731222858672
256,3.5640048144872067
257,3.2637279786470432
258,2.9729379126990985
259,3.1987684442987896
260,3.1018622803605003
261,3.3075972928985395
262,3.468205589668385
263,3.1309120711605534
264,3.113790319695483
265,3.079186580801762
266,2.8792378248888206
267,3.0360500438521125
268,2.9440805302262083
269,2.950372937438707
270,3.08988186780178
271,2.9657022994713
272,3.0278061642808365
273,3.205810314466355
274,4.10337176427087
275,3.9960630831469297
276,3.5671921999445466
277,3.984481151887113
278,3.756575604891848
279,4.0017820203477985
280,4.141601217099431
281,4.284645905614491
282,4.199264171265976
283,4.217986539353462
284,3.739834166945433
285,3.5113785932221786
286,3.785801063941388
287,4.026842413555365
288,4.175495077235111
289,3.8217966516157382
290,3.736518404353413
291,3.863806400535341
292,3.727067253429226
293,3.763635260062879
294,3.507064365732837
295,3.992044644123338
296,3.601238641638224
297,3.6267106853880438
298,3.6208341931399493
299,3.637291556871671
