sinkhorn_div,step
4.854676940504882,1
3.747669595861962,2
2.814207484171406,3
2.071021409996452,4
1.4959884394740068,5
0.8927073944655778,6
0.6682521606306577,7
0.5873884333625036,8
0.5599578717775395,9
0.4945336497717842,10
0.495187758463519,11
0.4797087870527365,12
0.4534416014982209,13
0.46990260797653916,14
0.47700564574398213,15
0.4680427937798708,16
0.4545746360955077,17
0.46607404541805375,18
0.4675135102898393,19
0.4761378896237927,20
0.48131921179955484,21
0.45020134062304845,22
0.457682530788325,23
0.44558855811526055,24
0.44172069555159854,25
0.47052395119059326,26
0.5042852150965386,27
0.5269182363850642,28
0.5295608247630649,29
0.5624985791043675,30
0.5306484726187138,31
0.5652064454485634,32
0.5462699273149764,33
0.5204019873238528,34
0.5210309110861655,35
0.5201237809454662,36
0.47290616275846303,37
0.474719232277936,38
0.443680011990888,39
0.45171232883947254,40
0.4408853049030407,41
0.46881924348674175,42
0.4402830121018707,43
0.4438760504388461,44
0.46117201543728586,45
0.45543120967397843,46
0.447465873124042,47
0.43342668989356864,48
0.43030155509227086,49
0.44579191702893467,50
0.45014454194045966,51
0.4389936880901061,52
0.4295703377027902,53
0.4762946391933526,54
0.45189253792179074,55
0.48105709966135474,56
0.4884842397097902,57
0.46354990214300607,58
0.4515185139562895,59
0.45428080376965135,60
0.459904689950626,61
0.4849400588813012,62
0.46217356769679163,63
0.49071732331416273,64
0.464173262977457,65
0.45489063785900574,66
0.45906854380407314,67
0.4799999313976544,68
0.48662611454612376,69
0.46913891460940355,70
0.4672109703157178,71
0.44527100746346926,72
0.4653506637226118,73
0.4467633549642688,74
0.4490498122351522,75
0.45907637484972136,76
0.4425570200436952,77
0.46803105159447655,78
0.4708179323541735,79
0.4427980724890527,80
0.43250619059255896,81
0.4241537880792351,82
0.4514344411810539,83
0.44188376286351294,84
0.4642078531273771,85
0.4432803854968178,86
0.4733036604274691,87
0.44089189907547777,88
0.4479462518710358,89
0.4351398257804714,90
0.44313833445515594,91
0.4302716693161591,92
0.47082109416031886,93
0.44240322235402907,94
0.43151680821390437,95
0.43536117754632714,96
0.45884709918317235,97
0.43547246919100724,98
0.4737303551949795,99
0.45151740534966234,100
0.4752045699933727,101
0.47754451951644955,102
0.5789319845030991,103
0.5060978906936003,104
0.5223929724429989,105
0.508289043667249,106
0.5034207451286474,107
0.4864001743880798,108
0.47215580703935184,109
0.46846954056011897,110
0.46904708957887725,111
0.4767393282807202,112
0.45248122782853245,113
0.48417297756241134,114
0.44939610710571304,115
0.4717338365772122,116
0.4322095806884505,117
0.4390212214032208,118
0.4542430290994409,119
0.4504991215709359,120
0.47482368901904115,121
0.4311433361171348,122
0.4224416677244326,123
0.4533427346966999,124
0.4453814157616101,125
0.44892666780252866,126
0.439404293718347,127
0.47490095072756977,128
0.4662967789119283,129
0.44900718840141557,130
0.4703557804452628,131
0.46220763244095864,132
0.45069446102413757,133
0.45901721726201616,134
0.42820798324472964,135
0.4118457197241234,136
0.4408342655104679,137
0.45312732810703904,138
0.4681077151334416,139
0.48155876038161677,140
0.44817054698146486,141
0.4390656634510048,142
0.4683166780253677,143
0.4886478472878393,144
0.5191645427630297,145
0.5026859143416109,146
0.5156535622224128,147
