sinkhorn_div,step
4.335633968994239,1
2.967675559993478,2
1.7713401144240837,3
0.9490240707498524,4
0.6558495783351401,5
0.5852927030724505,6
0.5215837240670518,7
0.4636085775312437,8
0.46256795444032495,9
0.4318303113562056,10
0.4140494654810148,11
0.41219623456221477,12
0.4288290108930042,13
0.43887290576502574,14
0.4427341488164992,15
0.4413303168413095,16
0.4189001437585202,17
0.45567405224906626,18
0.44401940613337576,19
0.4591510212928627,20
0.44660947657224687,21
0.40653600734137063,22
0.4056374871607041,23
0.4090261852399647,24
0.40251032507281453,25
0.37621865993276166,26
0.39144664518458894,27
0.380955568776456,28
0.42747420277728343,29
0.41268190911728675,30
0.4289397811818018,31
0.41303730298838337,32
0.38780193126373924,33
0.3846661556086047,34
0.4380456247145184,35
0.43291566056566555,36
0.42987786422594854,37
0.4121504333339557,38
0.39843110031999435,39
0.4146663014818978,40
0.44575614317572754,41
0.4273303077856962,42
0.4072793581790581,43
0.4244785087631623,44
0.40977410355408217,45
0.39441435359363763,46
0.38253966877182305,47
0.3839031333539607,48
0.4056392285699884,49
0.3876232852195246,50
0.361920055529765,51
0.3830810897328448,52
0.3795955692135069,53
0.39908002264179615,54
0.3913626707118455,55
0.4257461322615844,56
0.43081074862369106,57
0.42417084865226684,58
0.41595127087085126,59
0.40294582525627465,60
0.41791222589843846,61
0.4154403753194521,62
0.4039686145544663,63
0.39574475218083727,64
0.3942978399512583,65
0.3749456541855344,66
0.3946457671273471,67
0.40630890318211677,68
0.4078568032258018,69
0.39028828222992107,70
0.40340071839486785,71
0.4124144433861433,72
0.4220761094155228,73
0.4138205431186254,74
0.4143566110698857,75
0.39261759183363565,76
0.40822630403865895,77
0.4123906862442663,78
0.4218404277286993,79
0.41251460275311214,80
0.38545546253129237,81
0.4177612617959413,82
0.42624451785621265,83
0.45334926764139805,84
0.49074132754651484,85
0.44942094633736474,86
0.44317152811079297,87
0.41847244700437936,88
0.45078884005414216,89
0.41720052807298547,90
0.41803048685759203,91
0.4016299540737192,92
0.40853346434142424,93
0.391638007202992,94
0.3960887483438691,95
0.3922777061758608,96
0.402672481866934,97
0.39499435178636594,98
0.421955859362397,99
0.3754602078294432,100
0.38762861917733826,101
0.3833875356914551,102
0.40478287690307574,103
0.38988876597589145,104
0.39591801350581635,105
0.405016580456622,106
0.40763907437840874,107
0.4185427461319825,108
0.39941269705152554,109
0.389231887291157,110
0.4059942629941575,111
0.4271089274785876,112
0.40365346132182217,113
0.39989378734590725,114
0.4014029683487338,115
0.3909568839782177,116
0.37055566862582606,117
0.39378983530571005,118
0.3963373469964908,119
0.3957552749346339,120
0.41708563257312237,121
0.38535107950231484,122
0.3836428738524336,123
0.3838980197230143,124
0.3894955546490702,125
0.40046287570827266,126
0.4138544891995606,127
0.44138600343526563,128
0.4020996106393592,129
0.41155307440529815,130
0.397307714111573,131
0.42018236714374124,132
0.38191725399941456,133
0.385587166782155,134
0.3745539512892161,135
0.38196436288002034,136
0.3882579899663966,137
0.3939042565593658,138
0.38324838375540526,139
0.4064578266200362,140
0.38643131803857755,141
0.3854177272908009,142
0.4405125144604544,143
0.4139636814786044,144
0.4548850994495951,145
0.4068469707444137,146
0.42707689236391,147
0.4568136901997096,148
0.4154936072081289,149
0.4325579329064082,150
0.43703748987309216,151
0.4315457134961652,152
0.4075676658457847,153
0.3791765688275779,154
0.41983298482161996,155
0.37903828272839074,156
0.3892091956736454,157
0.3878430938403498,158
0.4128725130932735,159
0.40708641108851873,160
0.39451127600475616,161
0.37293723504854503,162
0.3987407986684275,163
0.37962764477829053,164
0.38904667106253205,165
0.3952438088719498,166
0.38713305804645504,167
0.40778187276465294,168
0.40054858289964335,169
0.4025668890787931,170
0.4185956086354322,171
0.39844751930649136,172
0.4261691785156144,173
0.4249670034414141,174
0.4231590788668832,175
0.42426262118606434,176
0.469941421193408,177
0.44774019891094186,178
0.42293209615861194,179
0.4030100738874102,180
0.3992230521149177,181
0.41011700315120303,182
0.41044271372238983,183
0.38684101763467293,184
0.4085712744213333,185
0.38986547707583596,186
0.4161914357034199,187
0.40144495571654754,188
0.43691842800009095,189
0.412680694413975,190
0.40958811989589633,191
0.41314426365423085,192
0.4449353988267143,193
0.44002289150170765,194
0.4051195658181584,195
0.3957006176303725,196
0.402059620877455,197
0.3856571143895367,198
0.42188395134286416,199
0.40659065091575136,200
0.387293476541655,201
0.38187746281321744,202
0.39228194690605084,203
0.3862204061674644,204
0.37242615243256005,205
0.37713906425943217,206
0.38315332673685915,207
0.3900767909362607,208
0.43482060109472187,209
0.43127492083659524,210
0.4298168032256452,211
0.42646057640342916,212
0.4117140458976512,213
0.4379394930412296,214
0.45314672529933125,215
0.4339125603899934,216
0.44412403150569374,217
0.43778258555421506,218
0.4052608623950431,219
0.4281404448167413,220
0.42024037990825003,221
0.405064446106424,222
0.40054923847630974,223
0.3888468054247925,224
0.419289078135082,225
0.38693094963378993,226
0.37956240187056145,227
0.3948219547360523,228
0.3942450194749155,229
0.39826818335924036,230
0.3982150395981335,231
0.3898712419980725,232
0.40223851012428347,233
0.3967865975298338,234
0.40473198209474537,235
0.41161765098164704,236
0.4137165718332933,237
0.4214816382029352,238
0.42290880389192126,239
0.3935193469212951,240
0.40499324588249364,241
0.38193637342128733,242
0.38682861717615813,243
0.3755906518574577,244
0.37446891790283693,245
0.36929244914140247,246
0.37069860462540394,247
0.3851830263621245,248
0.3682748739178199,249
0.3949436287247829,250
0.3970330541473349,251
0.375036705790654,252
0.38243798675987817,253
0.41306381741865933,254
0.40692048540581494,255
0.389394331441807,256
0.4078740320737767,257
0.434633363667258,258
0.44050342697322603,259
0.4283264381819537,260
0.41613383961416217,261
0.43644363445676504,262
0.4028783851255828,263
0.4239690014952825,264
0.4173914404864781,265
0.3995638829833844,266
0.3982201120300373,267
0.3910693535244013,268
0.3862346697326142,269
0.375515509814235,270
0.37996537907804523,271
0.3926856124391979,272
0.40407513641194814,273
0.3889006357540067,274
0.3986937025869609,275
0.40295356368424295,276
0.4170618221614297,277
0.41313065902347085,278
0.42531503715577645,279
0.43434371137723227,280
0.4375719955624371,281
0.47642135295552157,282
0.45650351971434466,283
0.45748249240662614,284
0.4400739185011708,285
0.4586790997702864,286
0.4519080984316283,287
0.41635589911068766,288
0.4540418519241701,289
0.4280278272076047,290
0.4074998155596579,291
0.39618236893591274,292
0.4146386626060222,293
0.3894880541807312,294
0.4219789823006077,295
0.4026680942990854,296
0.41424066483966415,297
0.4136116490389058,298
0.3893291897182801,299
0.3854061284510587,300
