sinkhorn_div,step
0.39435942879387026,176
0.4105776148696842,177
0.3744117792750027,178
0.38835418023313284,179
0.38918826333843426,180
0.39834235606312807,181
0.38912012857368544,182
0.3924244292543856,183
0.3953751411290927,184
0.3953841250765141,185
0.3982316422404042,186
0.3996452707035983,187
0.3970017798636304,188
0.4150979719976176,189
0.3942673867730004,190
0.38540669088559465,191
0.3802538607654368,192
0.3933918960307876,193
0.35137928433098,194
0.36184171726414416,195
0.36699995315234385,196
0.3797832380845234,197
0.37812202034659814,198
0.38006338566762343,199
0.37576704195055066,200
0.3759378800480417,201
0.39373342495913477,202
0.37254223349951254,203
0.3995284063660849,204
0.3787992771429692,205
0.37488826404485326,206
0.3923099461196991,207
0.3898817440911784,208
0.40169373587426654,209
0.390734541605352,210
0.376352107930285,211
0.36878830294130205,212
0.37657425518542387,213
0.37876798406207307,214
0.4004663096002236,215
0.4014420478393806,216
0.3959357274078464,217
0.4142620193981436,218
0.39568058770710296,219
0.4103808030776319,220
0.39442378485766577,221
0.4042441245884493,222
0.37261239482948344,223
0.37996149753478997,224
0.3933828281283341,225
0.3673616525643612,226
0.3624628710188225,227
0.3568463320480503,228
0.3793114267706415,229
0.3879488117614305,230
0.38223502490522693,231
0.3981332011212863,232
0.3808509792313036,233
0.38682397223790177,234
0.3973332187590056,235
0.4049777404904127,236
0.38930903765420144,237
0.4187826519020697,238
0.4485897576656107,239
0.39288929626034264,240
0.3849148679721246,241
0.37285961691652625,242
0.38335394638205006,243
0.38293542155587673,244
0.3592552995572932,245
0.36275221109649075,246
0.36182684442621105,247
0.3685661390906371,248
0.3737529025543043,249
0.36717718552793627,250
0.3811408902684051,251
0.37413081700869977,252
0.3925589592828267,253
0.36578471423898024,254
0.40486944122614477,255
0.3762913975484693,256
0.37680590075686804,257
0.37339439296836996,258
0.37953907139369225,259
0.36180860115026375,260
0.35313436178660496,261
0.3679145673897367,262
0.3593474342219485,263
0.3876839052885547,264
0.37203137232908473,265
0.3534660681568887,266
0.37478604210059274,267
0.3661900821560954,268
0.40729444241634305,269
0.39307188389573966,270
0.3822627380480963,271
0.39044451330162644,272
0.38522596015733923,273
0.3803799776891765,274
0.37510716008396566,275
0.3813592354257724,276
0.39780196666028916,277
0.3775794586745538,278
0.3714062581188037,279
0.3704008515496356,280
0.36819089083509127,281
0.39711190615863134,282
0.38938991953551216,283
0.39708478924544666,284
0.38963068333871803,285
0.39987801372160364,286
0.4208063234005762,287
0.41481548910129806,288
0.43394896128529437,289
0.4293356279287227,290
0.42122464051873754,291
0.4118560515306564,292
0.41210661430294027,293
0.4029063387763091,294
0.42796592053401616,295
0.40656546312130215,296
0.39056529001806994,297
0.3841713056657297,298
0.39367561797762163,299
0.38434759752912934,300
