sinkhorn_div,step
4.433721380588149,1
3.2095105701241677,2
2.0848196823665344,3
1.1832156728736472,4
0.7863303264224999,5
0.5925689793215181,6
0.5191515094222727,7
0.4913815129564606,8
0.4948078969052343,9
0.4289283226828079,10
0.4222417738714313,11
0.4163245817948459,12
0.4192925536026949,13
0.4483421042123042,14
0.4035954228405753,15
0.42385696466435735,16
0.42099289197917217,17
0.42409014457932515,18
0.4308795064425973,19
0.4403795717454596,20
0.45130231579435076,21
0.4456053099142654,22
0.5088951689625923,23
0.43854971216943267,24
0.4183405752444148,25
0.4054637846143045,26
0.4008596978043932,27
0.4276366430722476,28
0.4187146215105759,29
0.3977600349976148,30
0.39517961024985804,31
0.41388394710640924,32
0.4002973727040672,33
0.4203832916942605,34
0.5070276329624951,35
0.5618904471512425,36
0.44751860773624097,37
0.42721296241588586,38
0.39899955468208514,39
0.40361348870859437,40
0.41651353114140316,41
0.4211980313499925,42
0.4170673592585983,43
0.43311846087936007,44
0.42549809702407304,45
0.42689341800168484,46
0.43654673901883695,47
0.4207884831836496,48
0.422648944545144,49
0.4373682420080245,50
0.42100698794813374,51
0.41218899188952474,52
0.4246583489610142,53
0.40328927405989046,54
0.42538272811297695,55
0.41230849070993986,56
0.4083599767816441,57
0.400265336843492,58
0.39896351480279935,59
0.3933356146211846,60
0.396908508168939,61
0.4402816356820696,62
0.4142364322304612,63
0.4143306675788592,64
0.4009621651694098,65
0.40681975413231103,66
0.380950566499188,67
0.4133559327604079,68
0.4404711296099812,69
0.45064286470359727,70
0.42538645459126173,71
0.4266625963087696,72
0.4393790869702691,73
0.44681410283626183,74
0.4186393822744975,75
0.3982116437396886,76
0.41822128311892665,77
0.4326545527617201,78
0.40946135724845945,79
0.408512049025035,80
0.38319201324976443,81
0.3902908124437605,82
0.4218262278330755,83
0.41724027933076624,84
0.3981488658004163,85
0.3746193755340449,86
0.3935808056018944,87
0.39417797023924583,88
0.3964997439568635,89
0.41704903722643333,90
0.43396300388088854,91
0.4135770975577574,92
0.4328263544475009,93
0.4471743617082339,94
0.4272674279684844,95
0.4198473306058893,96
0.43736720845747135,97
0.48689691074711855,98
0.4864035714025632,99
0.43540236876814664,100
0.4263382902669656,101
0.44815980650696796,102
0.44823234905302245,103
0.4493793059665908,104
0.4593731780787789,105
0.4896943592944405,106
0.46252048160742315,107
0.42819233999262407,108
0.43599162586146056,109
0.41796306782410786,110
0.4077476272881483,111
0.41100057631154086,112
0.41518281978051047,113
0.45488809439919803,114
0.38940137960231486,115
0.4079277359642516,116
0.39006351945346196,117
0.4151150348164011,118
0.41225284520041433,119
0.4155142380383401,120
0.43374825819707824,121
0.4000282181357231,122
0.3891383040489301,123
0.4039500149589599,124
0.38924170359556265,125
0.4182215175333649,126
0.4236854756490459,127
0.4380545163968483,128
0.41122033059372676,129
0.4385676939111969,130
0.4283714927365027,131
0.40518560396601677,132
0.37837302894375113,133
0.3873941456990353,134
0.41455168817104215,135
0.42202655682741347,136
0.4169203123438681,137
0.3955978547176245,138
0.38548891852033357,139
0.3948692566690422,140
0.41504030237238176,141
0.40005967502713596,142
0.44290023959303737,143
0.4037699293811171,144
