sinkhorn_div,step
4.120525332401752,1
2.529695140222837,2
1.1270461299291,3
0.8431204473210011,4
0.6540976290484727,5
0.5990563029981268,6
0.4744601675801025,7
0.4168318023798566,8
0.4143430128024789,9
0.38700401169281246,10
0.400304312679068,11
0.4104868243598726,12
0.3986196711366596,13
0.39947016499490423,14
0.4112388268036944,15
0.40133068606315686,16
0.3841124291989097,17
0.3925361184878165,18
0.3816214765789305,19
0.3715231911387971,20
0.34701337923251646,21
0.34872537781725577,22
0.36022811893160434,23
0.3812270687188943,24
0.3733087588688814,25
0.39880794558108235,26
0.42216977628009034,27
0.4158137100726769,28
0.41208404291721334,29
0.39660925347772585,30
0.39299376445754086,31
0.3769478778589524,32
0.37129697883766843,33
0.3573991720788682,34
0.3793957582692699,35
0.37331441638842716,36
0.38260767999032674,37
0.3651782010964695,38
0.36842700172117576,39
0.3725823953188278,40
0.36890018831983956,41
0.3893790896827942,42
0.38763299785622934,43
0.38941723801306,44
0.40512887505480244,45
0.3796027532665717,46
0.38760302603739605,47
0.37049512457841405,48
0.3657421861158364,49
0.3773665542882702,50
0.3586881210270433,51
0.3551032961234554,52
0.34486432195507494,53
0.36643765107716014,54
0.35473968125582367,55
0.38873164780619895,56
0.4266703795764838,57
0.40459967891254073,58
0.44596678322956096,59
0.4254507525335701,60
0.3916936476761256,61
0.4161853251233385,62
0.40016252252790013,63
0.399192788252801,64
0.39048526691495355,65
0.3810678867984999,66
0.37004681971347986,67
0.3763108558967028,68
0.3633654522735048,69
0.3603630819355167,70
0.36882749797222925,71
0.36052735811591397,72
0.38086184132096673,73
0.35813734758618765,74
0.3640235257472083,75
0.3681856913643102,76
0.3717992620208227,77
0.3783716169958851,78
0.3830036936022182,79
0.38622406509594737,80
0.3660552439712944,81
0.3511456614071961,82
0.366738048939372,83
0.36336699336562556,84
0.36156843353804147,85
0.3573888846849516,86
0.35877541819546876,87
0.36356639715917377,88
0.3660260455185079,89
0.3684819368624209,90
0.38041998674667743,91
0.3700654263634652,92
0.3725776557764001,93
0.38179245729898775,94
0.3680257073847533,95
0.357479314983272,96
0.3636719240818394,97
0.3775000823056929,98
0.38428937715389655,99
0.3719144930109017,100
0.3857441083119548,101
0.3905839661808371,102
0.3898212699200513,103
0.4026242120953549,104
0.38649854699965464,105
0.4217561354806544,106
0.41134762008272824,107
0.39399957254285656,108
0.38984445163282655,109
0.37651611315964856,110
0.36749591658726477,111
0.385722640027144,112
0.38691114740530713,113
0.37910444029409385,114
0.3663245904361987,115
0.36401325338558477,116
0.36548516541006243,117
0.38838448939910875,118
0.39296148703895206,119
0.40596078325589274,120
0.41824518352922546,121
0.4034281293254507,122
0.4289722389559679,123
0.4151690965064918,124
0.4135962813654541,125
0.40741480053006407,126
0.38255431856245714,127
0.3696834520006724,128
0.3726876270513371,129
0.38040758248086226,130
0.38060179636559227,131
0.38747873659760784,132
0.36089664617224687,133
