sinkhorn_div,step
5.205744282893392,1
4.04686515936839,2
3.3117881929303055,3
2.5830800756003365,4
2.0474519855267506,5
1.424605044401901,6
1.0854186370186718,7
0.828327119520045,8
0.6864702556329196,9
0.6039094064621554,10
0.5337513121287513,11
0.5179577034041577,12
0.4623921535602948,13
0.48244708434815814,14
0.46643745624268923,15
0.48315654229927063,16
0.4778480964531708,17
0.47883836428270915,18
0.4825617778659662,19
0.5178789929533156,20
0.49810465429754663,21
0.4687512500181879,22
0.47732123402415166,23
0.48656443048953263,24
0.501145439406427,25
0.47296877476736815,26
0.4769663123655844,27
0.5253247767224691,28
0.5699291783576454,29
0.5256069248858569,30
0.5078625185576618,31
0.5092825618662187,32
0.4898249997167546,33
0.49986165208350286,34
0.48968903482444937,35
0.4901874013284542,36
0.47486257880918803,37
0.4933462097508615,38
0.4707562979239447,39
0.48451689160671363,40
0.5025587702858535,41
0.4974221522552519,42
0.5008660276034856,43
0.505369752857996,44
0.5094790173419537,45
0.48680451193651936,46
0.4951410129332089,47
0.4983310776349884,48
0.4977891611784308,49
0.4907030059737851,50
0.5001563555469675,51
0.5024930509342654,52
0.454039172454913,53
0.4630772894414624,54
0.45155403869434824,55
0.5046745113116822,56
0.5161887820953115,57
0.5108001683795751,58
0.4775052447771486,59
0.48209414166461617,60
0.460922357249071,61
0.47188757392627895,62
0.4579008872386642,63
0.47922127103357665,64
0.49437975694815134,65
0.47679275844744157,66
0.4727918513832344,67
0.47485734872403923,68
0.4888632894902433,69
0.49235594525803583,70
0.5088203695454879,71
0.45697345645524007,72
0.520915421856835,73
0.49867401992521393,74
0.516940928062249,75
0.5005767832771058,76
0.5193414643377331,77
0.48028432030516993,78
0.5014373174366045,79
0.464399727120103,80
0.46518987833095016,81
0.4709993463653806,82
0.47368699483119414,83
0.4889451767911762,84
0.5012971368064563,85
0.48326713732340043,86
0.480229490322189,87
0.47673257375858125,88
0.5071633889106256,89
0.4972104285360056,90
0.5093037892385348,91
0.4648988814934203,92
0.509666342524881,93
0.5189605273471536,94
0.5391593247107477,95
0.5074637498841004,96
0.47739796312748384,97
0.5096368674841864,98
0.5590089487190906,99
0.5040927015476058,100
0.5176640113967651,101
0.5228490695878276,102
0.5210406020978636,103
0.49951363393607,104
0.4898601482027284,105
0.46866059601311977,106
0.45943429644167705,107
0.439688347407163,108
0.43979922860520404,109
0.4533292811967177,110
0.4496878864750798,111
0.4419668153036205,112
0.45596125560427414,113
0.47572031748833066,114
0.4565744843750982,115
0.457299848622758,116
0.47004551281591206,117
0.48678513022928127,118
0.48685307192048244,119
0.5087189494895965,120
0.48378126839939856,121
0.4532183997784617,122
0.4705070098638532,123
0.4980894880885415,124
0.46395286167035277,125
0.5020315717938126,126
0.5100806857248035,127
0.4985648991371914,128
0.49933006097890476,129
0.5146809882118492,130
0.533360357841278,131
0.490733131989278,132
0.5021467377018373,133
0.48538797209763657,134
0.4854661229786211,135
0.4857143343784105,136
0.47827133493998913,137
0.48774394212652367,138
0.5046340981063486,139
0.541976755520561,140
0.52047046754516,141
0.5101858913938535,142
0.5523630803031853,143
0.6269672849235599,144
0.6176823864223149,145
0.5685614332181663,146
0.5655627815004578,147
0.5644941702013039,148
0.5599504603759285,149
0.5352308866704719,150
0.5683087109982904,151
0.5377021379097938,152
0.4882844399535816,153
0.45353325121847377,154
0.47363883722128763,155
0.4549898966415634,156
0.48008912685263405,157
0.4851050103858562,158
0.5008017285100929,159
0.4889930178917716,160
0.4807650282784687,161
0.46185306211318766,162
0.45118444818703385,163
0.4568717400895753,164
0.444699720975258,165
0.47914159858977146,166
0.46995443357129163,167
0.4635408095000755,168
0.46457548406192917,169
0.46731229386684453,170
0.4841339071024505,171
0.4525118241990892,172
0.5080700954096425,173
0.48044717263774406,174
0.4534105345898742,175
0.49285857650733356,176
0.5040147921698827,177
0.46502168847630065,178
0.4876538736906486,179
0.4612236434508489,180
0.48889199115584975,181
0.5201032718307504,182
0.5026337041639635,183
0.4796122371775523,184
0.47825271964195826,185
0.47711410156856837,186
0.4981461603861927,187
0.4960421187437962,188
0.49954326869926896,189
0.5006423460807793,190
0.5253848650814472,191
0.5198630998784701,192
0.542565921591514,193
0.5512145894053783,194
0.5481137512114861,195
0.5677302711684673,196
0.5520611514793655,197
