time,sinkhorn_div
0,11.358406455872094
1,9.21830143241303
2,8.303913471542867
3,8.069038519513619
4,8.58235217168511
5,7.314628617303959
6,7.144164161991683
7,7.958260607428733
8,6.555956093716184
9,7.647345397723322
10,7.734367355188772
11,6.722036010573092
12,7.51160778771073
13,7.505314025205299
14,6.62801163076003
15,6.092355734925441
16,5.28239906947584
17,4.6068470375165695
18,4.45944611159193
19,4.051002312479934
20,3.790871980550755
21,3.671797861141195
22,3.2034340313959735
23,3.171004603435215
24,3.4913621306859435
25,3.351511565846219
26,3.3021584070057113
27,3.5638447950500827
28,3.507396511908519
29,2.912802743526048
30,2.4609510633306786
31,2.3597436073815574
32,2.48036686244976
33,2.5650399808388955
34,2.52728111036169
35,2.4244731134051603
36,2.6864586520382794
37,2.420754056366738
38,2.244174727935232
39,2.4214375746921712
40,2.278727665476281
41,2.60289072949456
42,2.6223596281843666
43,2.3788253695263957
44,2.2425276335477657
45,2.462764679292374
46,2.4616437594881004
47,2.4118602793951847
48,2.625269467283004
49,2.711835201381962
50,3.0340138842190205
51,3.3002969781586278
52,2.5883257115094853
53,2.87570165282018
54,2.805542711872712
55,2.5771670324558884
56,2.479163119102526
57,2.3035299206581694
58,2.9254999369306858
59,2.706469985443122
60,2.794705705793479
61,3.0239361492258277
62,2.40078322425709
63,2.414696668763228
64,2.5017473789878757
65,2.7039822668870985
66,2.300993257090782
67,2.4742271411152412
68,2.332550144453834
69,2.7780550489855473
70,2.359580428925369
71,2.7015884530545606
72,2.4090309421868823
73,2.328224640832566
74,2.5885787336943546
75,2.442120012850623
76,2.5165194230447097
77,2.4569879719086956
78,2.506379856160658
79,2.8572556609637463
80,2.7789854624485693
81,2.669777119081304
82,2.8008856122140227
83,2.4939386320357015
84,2.513925203186359
85,2.610856144092444
86,2.2747571333477676
87,2.3586797637266743
88,2.3845334701572742
89,2.3088677206630472
90,2.2979838490860636
91,2.383019110055129
92,2.6320960997339866
93,2.628640330045404
94,2.646918927653492
95,2.5625807586597773
96,2.7829929848026373
97,2.630596915267566
98,2.8732438736314814
99,2.5879915037826384
100,2.518729811367408
101,2.5228594894503185
102,2.664785158468858
103,2.447845999056153
104,2.373191948369055
105,2.4589062254882004
106,2.2940575583170495
107,2.3792477818260584
108,2.6862854985678037
109,2.4978730690794073
110,2.4473842826506287
111,2.3263877172767637
112,2.469979764569749
113,2.594126019166033
114,2.6105937738357046
115,2.5984514209697847
116,2.92229014012742
117,2.8790415676411425
118,2.5631074883123937
119,2.8540304295308396
120,3.1404043850821606
121,2.9760192215103913
122,2.6903178501596603
123,2.7985049990932573
124,2.584097492858986
125,2.4931586116457747
126,2.47207003088087
127,2.4531795228378113
128,2.3317589784590234
129,2.6631767165151983
130,2.478227218309259
131,2.4576248398017237
132,2.5647007865463993
133,2.662857454330314
134,2.758581124630376
135,2.5408699058368676
136,2.5856082395471875
137,2.820223397408706
138,2.765481891270016
139,2.7256375468174587
140,2.725098137444524
141,2.572296675347663
142,2.509436156025292
143,2.5111611134362284
144,2.383862373571845
145,2.724635714058397
146,2.730102601830601
147,2.4823819209019193
148,2.80251140704458
149,2.766380336223191
150,2.8153774377034666
151,2.6726634329058423
152,2.5623661099322526
153,2.5931794791522225
154,2.378814845842522
155,2.3754978661966186
156,2.495335614521935
157,2.5673021120292665
158,2.7627631428907944
159,2.971982461007325
160,2.995788638259467
161,3.1641081630096215
162,3.5261451484374717
163,2.811028243800668
164,2.760883901148126
165,2.532376356655793
166,2.599553796186957
167,2.6035129693054255
168,2.9953547117057755
169,2.512128591842122
170,2.294517397035078
171,2.458751761392681
172,2.5498431176190026
173,2.325970773147552
174,2.4242627586429477
175,2.2730486035770623
176,2.35376086718238
177,2.5543571048536284
178,2.5093146367965997
179,2.513835673415872
180,2.2496222072897054
181,2.231609313413991
182,2.322121887635349
183,2.448691474094426
184,2.332449359568952
185,2.5193749194475226
186,2.50822050869521
187,2.553372292466245
188,2.3122521344939178
189,2.232888213916762
190,2.2391940347778085
191,2.2536925639335754
192,2.5485112837372688
193,2.4320341596086634
194,2.236738648694178
195,2.3528110573356704
196,2.835875455319485
197,2.580259699355742
198,2.72496969923619
199,2.760659366710708
200,2.921056296145952
201,2.6004384221386987
202,2.4532285048887084
203,2.4173436258072027
204,2.426079134380838
205,2.449016167203749
206,2.479042135578406
207,2.599155630039544
208,3.0630735521991044
209,2.6761726482959856
210,2.433811820900133
211,2.4638221908978326
212,2.5753115937673785
213,2.4719102164941598
214,2.514143987630691
215,2.62676034666721
216,2.3584889143812044
217,2.7036716151063063
218,2.555754272594685
219,2.389606632916159
220,2.2962905243945757
221,2.3272709656161448
222,2.325618239210718
223,2.1826359758699163
224,2.569785948273959
225,2.3219323460516916
226,2.818810060119216
227,2.839251638860919
228,2.7557321974663704
229,2.684725282705367
230,2.880008646899064
231,2.9194177096621114
232,2.881244512126603
233,2.9329114747862923
234,3.00882535452593
235,3.34435787201532
236,3.099240296089161
237,2.911023884923267
238,2.407432265710326
239,2.5021750525170536
240,2.603843353546513
241,2.635014187884996
242,2.453220341281475
243,2.305504295310373
244,2.246557357045685
245,2.3197952875715164
246,2.2823387578728265
247,2.3250419120702537
248,2.208359148366458
249,2.3057970382688615
250,2.327399838563396
251,2.3354549866480885
252,2.575583390008788
253,3.0887586614965126
254,3.1466648611235963
255,3.0566566929989016
256,2.904873429658164
257,3.1044628505514607
258,3.0411082935362788
259,3.472052711587694
260,2.601101671249089
261,2.645174880709427
262,2.5857841699786466
263,2.5480561121297
264,2.888362844778284
265,2.617059414134845
266,2.59860537979343
267,2.876337983975298
268,3.0359248657277798
269,2.8460586734173594
270,2.866504889366442
271,2.7669568491811924
272,2.6702677928916407
273,2.628919944330742
274,3.018112026746796
275,2.9360364149158493
276,2.678385693604649
277,2.7169192058300706
278,2.5516073808150965
279,2.5444547234688053
280,2.3638400843665393
281,2.363209721767494
282,2.259823019474247
283,2.385428671549833
284,2.557129232578865
285,2.64352041559794
286,2.47930429114024
287,2.480497969808211
288,2.552483123813177
289,2.65812150436089
290,2.398808056167069
291,2.621367984530414
292,2.2366403686561664
293,2.239848229171271
294,2.7144704877732044
295,2.7527750059084553
296,2.6377320101690964
297,2.6736061778717986
298,2.501913292215607
299,2.472939521750353
